TF	target	importance
CD2	ISG20	0.012392940477857623
S100A10	IKZF3	0.012392318409736031
SLC9A3R1	CD3E	0.012390963621603343
HLA-DPA1	TMC8	0.012390949076300457
HSPA8	SIT1	0.012379210899810365
TRBC2	EVL	0.012377763305963851
CD2	GZMA	0.012376894351362064
CD52	IKZF3	0.012375850337636092
GATA3	LIME1	0.012355411313227087
ALOX5AP	SLAMF1	0.012351067474576295
HSPA8	CD3E	0.012348900942624317
SRGN	RASAL3	0.012347033865077238
CD69	CD96	0.01234462803631581
RGS1	PIM2	0.012339400129821133
SRGN	GZMA	0.012338542320950076
GZMA	TC2N	0.012333399057246678
SLC9A3R1	ISG20	0.012331883043566094
C12orf75	RARRES3	0.012330778479012603
BATF	ACTB	0.012325653248798111
CD82	SAMSN1	0.01232358338470358
PGM2L1	HSPA8	0.012323572328573063
CD40LG	LAIR2	0.012312537543256296
ACTB	SLC9A3R1	0.012311993770746491
SRGN	ISG20	0.012307116615747926
SRGN	PGM2L1	0.012302453438179477
HLA-DPA1	SYTL1	0.012286504870898418
CD40LG	ALOX5AP	0.012284939865842536
LCK	PTPN7	0.012281483976203435
LIME1	EVL	0.01228044503890536
LCK	KIAA1551	0.012279481283704388
HLA-DRB1	RARRES3	0.012278140611842549
HSPA8	LY9	0.012277268701819237
GZMM	SKAP1	0.012275100013437084
ZAP70	IL32	0.012262134552160124
ISG20	RARRES3	0.012259622130965741
SH2D1A	TSPAN13	0.012259620423810673
RHOH	IL22	0.012250847679129744
HSPA8	ISG20	0.012249457234520623
HLA-DRB5	SLAMF1	0.012249187362715536
CD52	CXCR4	0.012247966086691065
NBAS	KLRB1	0.012246907498583197
TRBV4-1	CCL5	0.012245855720178726
CD2	TIGIT	0.01224424855460238
ITM2A	APOBEC3G	0.012235847273423552
HSPA8	TRBC1	0.012227573749603395
HLA-DQA1	APOBEC3G	0.012223080718480245
GATA3	HSPA8	0.012209332031917073
CD82	SRGN	0.012196248449687534
CD74	TRBC1	0.012188424241178688
SKAP1	PTPN7	0.01218459461908945
IL7R	TRAT1	0.012174285730659646
S100A4	LCK	0.01217142244076015
CD3D	TRAV8-3	0.012169336380146924
TNFRSF25	IL32	0.012168141959363497
TIGIT	RHOH	0.01215855005217057
NBAS	ACTB	0.012151174798716932
S100A4	CD96	0.012149588048723478
ZFP36L2	TMC8	0.012149474353281174
ZFP36L2	LY9	0.012144695600706482
ALOX5AP	TNFRSF4	0.012141624678039127
ALOX5AP	TRBC2	0.01213776134515449
PTPRCAP	SLAMF1	0.012135974680639292
TOX	LY9	0.01213510438759627
HSPA8	TRAC	0.01213316523134697
S100A10	TC2N	0.012125348153050266
SRGN	GATA3	0.012125268814597117
DDIT4	TNFRSF4	0.012118883710464008
DUSP2	SLC9A3R1	0.012118752035769354
S100A10	SLC9A3R1	0.012118508899471752
EVL	IL7R	0.012102465711775793
EVL	CAMK4	0.012101694168396439
ITM2A	TNFRSF18	0.012097226956148514
CD40LG	CAMK4	0.012086766550669164
ZFP36L2	TUBA4A	0.012085600211061587
GATA3	ITK	0.012084391806408813
BATF	GZMM	0.012057718135041027
TMSB10	GZMA	0.012056289458740876
SLC9A3R1	TRBC2	0.012055829026134527
HLA-DRB1	PTPN7	0.012055202711273647
ISG20	LCK	0.012050283446717885
TSPAN13	CD96	0.012046550911087405
CD40LG	ITM2A	0.012023625683293309
IL7R	DDIT4	0.012020482045914625
CST7	SAMSN1	0.012019826498431767
GZMM	SH2D2A	0.012018850310008947
S100A4	TRAT1	0.012017291896124545
CD74	SH2D2A	0.012011607097856796
S100A4	CXCR3	0.01200025264267791
CD74	CLEC2D	0.011997436524020232
EVL	SEPT1	0.011990018200914145
GNLY	ISG20	0.011983757809910813
CD3G	PIM2	0.011981972892292131
PTPRCAP	CXCR4	0.011971515839038193
DUSP2	LTB	0.011960275695512564
PGM2L1	ITM2A	0.011952659778306087
LAT	GZMM	0.01195139108028072
CD69	SH2D2A	0.01195088429973022
IL32	HLA-DRB5	0.011949551098557769
SKAP1	CLEC2D	0.011946083700232212
TRBV4-1	LCK	0.011943856190388345
CD52	IL2RG	0.011942167867388668
ALOX5AP	SH2D2A	0.01193902085815675
SRGN	ITK	0.01193788437523483
SIT1	SEPT1	0.011933506379669967
CD74	GATA3	0.011932450327851033
GNLY	SYTL1	0.011922360958232313
SAMSN1	RGS1	0.011919224178527008
RARRES3	C12orf75	0.011913880101536248
TRAV8-2	LTB	0.011913565426998502
CD82	TAGAP	0.011911920667365404
PGM2L1	TRAV8-3	0.0119065701437207
CD74	TRBC2	0.011902099013315213
IL22	CD96	0.011901045889751315
TMSB10	APOBEC3G	0.011898721201301832
DUSP2	PGM2L1	0.011896597407116965
S100A4	TRBC1	0.011896275480837935
HLA-DRB5	SYTL1	0.011888477309381484
GATA3	TRAC	0.011880856211747432
SLC9A3R1	TRAC	0.011878626498438336
ITM2A	GZMM	0.011870703157132434
CD52	TNFRSF18	0.011869340138100187
TNFRSF18	SLAMF1	0.01186349568721824
KLRB1	TIGIT	0.011859667980998701
PGM2L1	CXCR3	0.011857614084124255
HSPA8	C12orf75	0.011856146643014593
ALOX5AP	RHOH	0.011854478670280484
PTPRCAP	CD40LG	0.011848958328280763
S100A10	PTGER4	0.011847988409922308
CD69	PGM2L1	0.01184621289661917
ISG20	TRBC2	0.01184171813036322
BIRC3	S100A10	0.011837736956816865
SKAP1	TRAT1	0.011833035613310231
LCK	TMC8	0.011828910463513838
HSPA8	GIMAP7	0.011811606007301169
CD52	DDIT4	0.011807914456554887
KLRB1	GZMA	0.011806589970328352
ITM2A	LY9	0.011805957584216056
DUSP2	TNFRSF4	0.011803167074202679
CD2	SIT1	0.011803005323171424
CD82	DDIT4	0.011802057368003233
S100A4	CLEC2D	0.01179998968693543
HLA-DRB5	RARRES3	0.011799467542390559
RARRES3	CD247	0.011792933337880411
EVL	ZAP70	0.011790612848868834
BATF	IL7R	0.011788774190205383
SEPT1	CD247	0.011784958222696271
S100A10	TRBC2	0.011782490503615519
SEPT1	CLEC2D	0.011781482379700163
EVL	SIT1	0.0117806340561188
PGM2L1	SH2D2A	0.01177795885667668
CD247	TRBC2	0.011769045218299154
GATA3	TUBA4A	0.011762236404913386
ALOX5AP	IL22	0.01176081728845432
CD3E	TMSB10	0.011753908203841274
ZAP70	SIT1	0.011752107960025652
RARRES3	SLC9A3R1	0.011748490912812298
TIGIT	SLAMF1	0.011739312969103402
IL7R	GATA3	0.011735339044818884
DDIT4	TAGAP	0.011733073744881386
ZFP36L2	SELL	0.011717448817550172
EVL	LAT	0.011716108501368531
DUSP2	ITK	0.011714677380714154
CAMK4	TRAT1	0.011709584776431749
HLA-DRB5	KIAA1551	0.011707817966956566
CST7	SH2D2A	0.011707200078104628
RARRES3	CD52	0.011702851293578356
CD3G	SELL	0.011700454606333986
BATF	TRAV8-2	0.011697297637851786
CD74	HSPA8	0.011696771991693387
PTPRCAP	HLA-DRB5	0.011691840298686312
S100A4	ZAP70	0.011689915625936015
S100A4	TRAV8-2	0.011687492888715133
LTB	TRAV8-2	0.01168076756832431
CD2	TSPAN13	0.011679760750967166
ALOX5AP	TAGAP	0.011668670122764024
ZFP36L2	TRAC	0.011666989446043927
IL2RG	CST7	0.01165769842450707
TSPAN13	GZMM	0.011655723290993052
TIGIT	CD96	0.011644860692375164
LAT	ZFP36L2	0.011642165453959836
ITM2A	ACTB	0.011641298150635618
SRGN	TUBA4A	0.011630113741726565
GZMM	PTPRCAP	0.011616549343272267
ALOX5AP	SAMSN1	0.011615436969098992
TMSB4X	CD3G	0.0116140640765585
CST7	DUSP2	0.011608317946586367
ACTB	PGM2L1	0.011606000590565664
SIT1	CAMK4	0.011602814661354119
GZMM	TC2N	0.01159946372940111
TOX	ITK	0.011596115335879889
LTB	RASAL3	0.011595399528500961
HLA-DQA1	TNFRSF25	0.011594433824637327
CD52	DUSP2	0.01159165831361607
SRGN	TCF7	0.011590829227138418
BATF	CXCR4	0.01158636447123949
ALOX5AP	TC2N	0.011575221105828117
GZMM	CD247	0.011574251482199156
ACTB	CD2	0.011571314283159316
CD52	GNLY	0.011564133702172477
HSPA8	CLEC2D	0.011560727013089649
S100A10	GATA3	0.011559993242006142
GIMAP7	TRAT1	0.011555574116295849
S100A4	HLA-DRB5	0.011555010653166513
ALOX5AP	CD3G	0.011553777734267886
ITM2A	IL32	0.011553526323762532
CCL5	TRBC2	0.011552417856265951
ITM2A	TC2N	0.011551264016626367
PTPRCAP	TNFRSF18	0.011547296542934536
S100A10	LY9	0.011545725227646346
GNLY	DDIT4	0.011541531228746266
GZMA	KLRB1	0.01153833152688166
TNFRSF4	CCL5	0.011532696066510308
SEPT1	PTPN7	0.011531965907469636
ACTB	KLRB1	0.011529704413938222
CD2	SH2D1A	0.011515044732545419
DDIT4	IL7R	0.0115084080044193
CD3G	SYTL1	0.011506046148871392
TRAT1	SIT1	0.011504666401459673
TNFRSF25	ZAP70	0.011500214047084591
SLC9A3R1	ZAP70	0.011498548813345196
IL32	CXCR4	0.011497886768376393
RGS1	CD2	0.011496782373976683
CXCR3	IL2RG	0.011495852151938376
CST7	DDIT4	0.011494388452588643
GATA3	TRBC2	0.011492043150594414
RHOH	TAGAP	0.01148839901558104
S100A4	SH2D1A	0.011487872709689683
HLA-DRB5	SLC38A1	0.01148766510054819
CD2	KIAA1551	0.01148361484216915
HSPA8	IKZF3	0.011479039897333164
ZAP70	CXCR3	0.01147409686803469
CAMK4	IL7R	0.011472452616454196
CD3D	SH2D1A	0.011461059290279973
S100A4	GZMA	0.01145881352159861
GZMM	RARRES3	0.011458506417901443
PTGER4	CST7	0.011453579774859826
CD74	CD247	0.011451228369658577
TSPAN13	BIRC3	0.011451069971283588
ACTB	TRAV8-3	0.011449747763145557
TRAV8-2	LAIR2	0.011445985099180527
SKAP1	TRBC1	0.011444895860008675
ZFP36L2	RASAL3	0.011443418265920678
TNFRSF18	IL2RG	0.011430385584894143
SIT1	CD28	0.011423017757855378
HLA-DQA1	ITM2A	0.011421302595831968
CD2	TAGAP	0.011419752014970289
HLA-DPA1	KIAA1551	0.011415950117981149
IL2RG	TNFRSF25	0.011411583783697636
TMSB10	TRAV8-2	0.011409585260945786
CD2	GATA3	0.011407604382574101
PTPRCAP	RGS1	0.011403808021800582
APOBEC3G	NBAS	0.011399805617119022
TMSB10	ITK	0.011383267814974443
IL22	PTPRCAP	0.011383127696212669
CD3G	GIMAP7	0.011378098214430133
CXCR3	GZMM	0.01137087641806608
HSPA8	LIME1	0.011369541434475678
RGS1	HLA-DPA1	0.011369074528024452
SRGN	SH2D1A	0.01136826892695372
TMSB10	RGS1	0.011365307667550084
SKAP1	ALOX5AP	0.011364080456903956
TNFRSF25	LAIR2	0.011357733977850153
BATF	S100A4	0.01135553069151252
IL2RG	SLAMF1	0.011354562033719989
HLA-DRB1	SLC38A1	0.011354144305323716
CD2	TRAT1	0.01135252239720687
TRAC	LTB	0.011351078169028925
SEPT1	TMC8	0.01134523508583312
CD52	SLAMF1	0.011343830190536211
RARRES3	TC2N	0.011342250163543503
CD69	CD2	0.011340589226822188
S100A4	PTGER4	0.01133932867791409
HLA-DRB1	ZFP36L2	0.011338789985336105
HSPA8	TRBC2	0.01133119737738676
EVL	IKZF3	0.01132675488670175
TSPAN13	LTB	0.011310181354491222
CD3G	TMC8	0.011305165686637917
CD74	ITK	0.011289513741275311
TRAV8-3	BATF	0.011286757922669904
GNLY	LIME1	0.011280532598399689
DUSP2	KLRB1	0.011278870803792057
CD74	TRAV8-2	0.011276202722733185
CD3D	GIMAP7	0.011268675782690947
CD2	ITM2A	0.011262089553018896
HLA-DQA1	S100A4	0.011259632255253189
CD40LG	TAGAP	0.011257938730217376
RHOH	GATA3	0.01125760932186387
CD247	KLRB1	0.011244837801547579
CD74	ITM2A	0.011243027809527125
IL7R	SYTL1	0.011235922491102557
CD3D	RHOH	0.011221706178987944
CD2	ZAP70	0.011217556559891425
CD2	CD69	0.01121118614060556
S100A4	PGM2L1	0.011201485261532581
HLA-DQA1	TSPAN13	0.011200435825359404
TIGIT	ALOX5AP	0.011196643162208727
PTPRCAP	CST7	0.01119439658127183
C12orf75	TRBC2	0.011192596118152766
RARRES3	ZFP36L2	0.011186188063249666
GATA3	TSPAN13	0.01118072503848943
IL7R	KIAA1551	0.011161556067987126
CLEC2D	TUBA4A	0.011156200222832008
HLA-DRB5	PTPN7	0.01113773038951464
CD82	CD28	0.0111269720538552
KLRB1	TC2N	0.011125682765239214
GATA3	SKAP1	0.01112409014789429
CD3E	SLAMF1	0.011122136967541468
IL7R	LTB	0.01112101823391979
LAT	SELL	0.011118823923824052
KLRB1	ZFP36L2	0.011117821294443006
TMSB10	CXCR3	0.011112279139887623
S100A10	PTPN7	0.011108724984767839
SH2D1A	CD69	0.01110829150596191
IL22	LY9	0.011102269956404525
CD74	CD3E	0.011099648483332916
CD74	SH2D1A	0.011099611257986943
DDIT4	HSPA8	0.011092603994430725
CD52	PTPN7	0.011085297031247311
IL32	HLA-DRB1	0.011083744532055255
S100A4	TNFRSF25	0.01108350411807537
TRAT1	SELL	0.01108234105960336
HLA-DRB5	RASAL3	0.011081568894139242
CD3D	TCF7	0.011072802198877038
ALOX5AP	TIGIT	0.01106891878222487
TRAT1	SLC9A3R1	0.01106801590622626
ITM2A	SH2D2A	0.011065095988043984
S100A4	CD3G	0.011064877624052729
TNFRSF25	TRAV8-2	0.011064796266667605
CD3G	SKAP1	0.011062221007996668
HLA-DPA1	GIMAP7	0.011045653389025672
LCK	CD28	0.011045033372649884
CD2	SYTL1	0.011044642831922762
HSPA8	S100A4	0.011042768334064113
CD2	TNFRSF4	0.011041998930062105
ZAP70	LIME1	0.011026440035768578
HSPA8	TC2N	0.011017246312859203
HLA-DRB1	PIM2	0.011016279563551697
C12orf75	GNLY	0.011010610361709432
LAIR2	APOBEC3G	0.011010514175237131
SKAP1	ITK	0.011008760087971465
TMSB10	PTGER4	0.011001130198509426
TRAV8-2	CD40LG	0.010998594231645169
KIAA1551	SLC9A3R1	0.010997724974598637
LCK	PIM2	0.010995641077792972
SELL	PIM2	0.010991660535702134
ZAP70	CD96	0.010989831644434725
SELL	TC2N	0.010981359924368373
IL2RG	TRBC1	0.010980659266513135
KIAA1551	TMC8	0.010968051663690899
ALOX5AP	CD69	0.010964602122823935
CD74	CAMK4	0.010958979208764819
HLA-DRB1	CD96	0.010957771985825884
IL7R	SAMSN1	0.010955070529821942
HLA-DRB1	LY9	0.010952006466761963
TRBV4-1	CAMK4	0.010949117287530327
NBAS	GZMM	0.010948728784761691
CD52	APOBEC3G	0.01094582700995691
BATF	LTB	0.010943244497365156
TNFRSF25	GNLY	0.010943045434701272
GNLY	IL22	0.010939166542951517
KLRB1	PGM2L1	0.01093776656215513
SKAP1	TMC8	0.010937539214872893
ALOX5AP	CD82	0.010922516635547141
CD2	TUBA4A	0.010921764763456415
EVL	TCF7	0.01091853048190203
SELL	RARRES3	0.01091685913417396
CD52	ITK	0.01091184063508503
DUSP2	SH2D2A	0.010911010747589635
TMSB10	CD96	0.010910468964113072
SKAP1	SYTL1	0.010909598931561616
KLRB1	RARRES3	0.010909338075017283
CD3E	TNFRSF18	0.010908908215727405
CXCR4	GIMAP7	0.010907210187120445
CD69	PIM2	0.010905923744900022
BATF	KLRB1	0.01090087581390117
ZAP70	GATA3	0.010899137593283648
ACTB	TRAV8-2	0.01089819259389694
ALOX5AP	ZAP70	0.010898141884275785
RARRES3	TRBC2	0.010892819213382938
TRAV8-2	TOX	0.010882679842908433
GATA3	SEPT1	0.010880100504750318
ZAP70	SYTL1	0.01087580163429742
TNFRSF4	TSPAN13	0.010872325713233445
TSPAN13	SKAP1	0.01086646007807075
HLA-DPA1	SLC9A3R1	0.010865597338566792
HLA-DRB5	ALOX5AP	0.010861423390530518
TRAV8-2	PGM2L1	0.010859109589265628
S100A10	CD96	0.010854804369333067
CXCR3	PGM2L1	0.010853150982465103
ITK	PGM2L1	0.01085024842973995
BIRC3	ACTB	0.010843827954862172
CD3D	CCL5	0.010836152544552996
KLRB1	TCF7	0.010835013126094055
LIME1	PIM2	0.010834485656391708
ISG20	SYTL1	0.010831532216723287
TRAV8-3	CD40LG	0.010829896541676199
NBAS	TAGAP	0.010829425587337342
ZFP36L2	IKZF3	0.010824547837117964
ITM2A	PIM2	0.010815935714217368
LCK	CD96	0.010815934991353561
SIT1	SYTL1	0.010815901439789864
S100A4	TCF7	0.010815695361317768
GIMAP7	LCK	0.010815224851987033
S100A10	LIME1	0.010810698420533763
NBAS	RASAL3	0.01080332334322732
BATF	IL32	0.010792497968421839
GNLY	RHOH	0.010790500283928821
TRBC2	LIME1	0.010784894597920725
CD52	ZAP70	0.01078391263774653
BIRC3	HLA-DQA1	0.010778973211584322
TMSB4X	LTB	0.010774027671715517
EVL	RASAL3	0.010757692861845662
GNLY	CD3G	0.010755384005293741
TOX	TRAV8-2	0.010750943039708085
IL7R	TC2N	0.010738630865416097
DDIT4	ITK	0.010732995441858394
GNLY	LCK	0.01073238985027109
CD69	TMC8	0.010730934249564774
HLA-DRB1	ALOX5AP	0.010730323311962674
HLA-DQA1	KIAA1551	0.010721736105709359
HLA-DPA1	PIM2	0.01071826383637191
TNFRSF25	APOBEC3G	0.010718149862043638
BIRC3	PTGER4	0.010712332845373517
CD52	RGS1	0.010710169832239089
HLA-DQA1	TMC8	0.010707379029785778
TIGIT	SKAP1	0.010694825602247892
SAMSN1	BATF	0.010693597297783335
ALOX5AP	CXCR4	0.010689443395977638
HLA-DRB5	C12orf75	0.010688008930175154
SAMSN1	IL7R	0.010683156782557855
CD82	CD69	0.010679053452818752
PGM2L1	RHOH	0.010672602493281821
SRGN	CLEC2D	0.010672599772968817
LAT	IKZF3	0.010669221724847109
TRAV8-3	SH2D2A	0.010665452820102
S100A10	SEPT1	0.010652357537935586
NBAS	TRBC1	0.010639001420644034
SLC9A3R1	SEPT1	0.010636965040117342
PIM2	LTB	0.010627945271277646
DUSP2	CD2	0.010624340810810037
PTGER4	PGM2L1	0.010621992098324413
CD3D	KLRB1	0.010612332226218683
HLA-DRB1	IKZF3	0.010612061060316006
CD74	TCF7	0.010606480778953228
HLA-DQA1	LY9	0.010602820493336213
CD3E	LAIR2	0.01060186511936949
TMSB10	GZMM	0.010598908347012903
DDIT4	SLAMF1	0.010598358779962227
IL22	GATA3	0.010595250855278005
CD3D	TRAV8-2	0.010595078740938615
TRAT1	GIMAP7	0.010594789313879832
ALOX5AP	C12orf75	0.010594546052885583
BATF	IKZF3	0.010583746600114336
LTB	IKZF3	0.010577808385837516
EVL	TRAV8-3	0.010572216676614577
CD2	CXCR3	0.010556241568852666
TRBC2	TC2N	0.01055593897859076
ACTB	TNFRSF18	0.01055420368786216
NBAS	TRAV8-2	0.010553438383418545
S100A10	TRAT1	0.010549514076992735
HLA-DPA1	SLC38A1	0.010545783700825371
TRBV4-1	TRAC	0.010544921319254155
BATF	SKAP1	0.01054402745320013
ALOX5AP	ISG20	0.010543294512710258
HLA-DRB5	PTGER4	0.010537707175283939
CXCR3	CD96	0.010534102297870175
IL2RG	CD28	0.010533946207738962
TNFRSF18	CD40LG	0.010532006096557084
TNFRSF18	ITK	0.010529911322483414
S100A10	KLRB1	0.010523495700797466
HLA-DQA1	SLC38A1	0.01052253650379248
TIGIT	TNFRSF25	0.010516922585410777
ZAP70	LY9	0.010515883754253677
CD3G	GATA3	0.01051324234864708
ACTB	LTB	0.010492128497631962
KLRB1	CXCR3	0.010491012507937695
CAMK4	TC2N	0.010485906106063026
TUBA4A	LIME1	0.010478598308914783
ALOX5AP	CLEC2D	0.010476344715410233
TMSB10	HSPA8	0.010469827984773755
GNLY	TMSB10	0.010463782550091482
CXCR4	PIM2	0.010459276812306068
ZFP36L2	SRGN	0.010458249269615045
HLA-DRB5	RGS1	0.01045589750368223
CD74	APOBEC3G	0.010453948681382512
CD3E	PTGER4	0.010451163982839577
TRAV8-3	ALOX5AP	0.010446872658813083
ALOX5AP	ITK	0.01044622303555198
GZMA	CST7	0.01044592518221821
TSPAN13	GZMA	0.01044075540261894
SRGN	SLC9A3R1	0.010437183884851585
SEPT1	RARRES3	0.010437100126414087
CST7	RARRES3	0.010434781232045798
ALOX5AP	LTB	0.010430721280274554
PTGER4	ZFP36L2	0.010411305414511114
GZMM	GZMA	0.010410618196194087
CD74	TRAT1	0.010409926809342527
SRGN	TRBC2	0.010408891252620282
LTB	SLC38A1	0.010407982895403905
IL7R	CD52	0.010405100771307582
GNLY	TMC8	0.010403440362441086
SIT1	SLC38A1	0.010394938808979324
CXCR4	HSPA8	0.010393465390415971
LCK	SLC9A3R1	0.010391521738164648
LTB	LY9	0.010390326497524006
GNLY	CD28	0.010390216004920518
SLC9A3R1	SLC38A1	0.010389505499998704
TIGIT	NBAS	0.010389158324197975
CAMK4	ZFP36L2	0.010386838294445144
SH2D1A	KLRB1	0.010384222300213148
GZMA	TUBA4A	0.01038416665528205
LTB	CD28	0.010368359983305667
TRAT1	LCK	0.010367633937938773
TUBA4A	TRBC2	0.010365590892274
CST7	CD96	0.010350629423075013
CD74	SLC9A3R1	0.01035014641915419
HLA-DPA1	RASAL3	0.01034907771027639
LAT	TNFRSF18	0.010348996888917748
TNFRSF25	LTB	0.01034566616702482
IL22	PTPN7	0.010339249925104162
S100A4	ITK	0.010336024759780026
SLC9A3R1	CD3D	0.010332451697196593
CST7	TAGAP	0.010328236997719493
RGS1	GATA3	0.010327839325125238
SRGN	TRAC	0.010326475001771043
ITM2A	TRBC1	0.01032068072583158
CD3G	SLC9A3R1	0.010318045017995695
PTGER4	BIRC3	0.01031570816563584
CD3D	TIGIT	0.010313980857188237
DUSP2	TMSB10	0.010307854731301516
ITM2A	LIME1	0.010307000603828807
TNFRSF25	SYTL1	0.010305223307815262
ALOX5AP	TMC8	0.0103027633597016
SH2D1A	GZMM	0.010301857642539106
GATA3	TNFRSF25	0.010300458605125318
SLC9A3R1	IKZF3	0.010298258163076715
ITM2A	TSPAN13	0.01029566654005796
TRAT1	LAT	0.010295666330399092
NBAS	IKZF3	0.010287232960049412
S100A10	TNFRSF25	0.010286151304719125
PTPRCAP	HLA-DRB1	0.01028283275579973
HSPA8	LCK	0.010280315851754604
ZFP36L2	PTGER4	0.01027719200119147
BIRC3	CD74	0.010276966442066347
IL2RG	ITM2A	0.010275749568364537
ALOX5AP	GNLY	0.01027299746542637
S100A4	HSPA8	0.010262223684178931
CST7	TUBA4A	0.0102604942122176
CD69	BIRC3	0.010256952912019075
GNLY	KIAA1551	0.010250360968593926
BIRC3	TMSB4X	0.010250304444127945
EVL	LY9	0.010245941712350827
PTGER4	TSPAN13	0.010244999342027375
TMSB10	TOX	0.010241675896600246
SAMSN1	TSPAN13	0.01023808079967684
TNFRSF25	SEPT1	0.010234136353318313
PTPRCAP	DDIT4	0.010232935266571192
ZFP36L2	DUSP2	0.010230628403556229
EVL	CD3D	0.010229693256747312
CST7	PTGER4	0.010225670887578978
CD69	CD247	0.010224986097881769
SLAMF1	SAMSN1	0.01022208067464404
ZAP70	TIGIT	0.010220073471410915
S100A4	CD82	0.010219916326563383
PGM2L1	RGS1	0.010212928337738998
TCF7	TRAV8-3	0.01021003540122579
CD52	SKAP1	0.010208865606051786
S100A4	APOBEC3G	0.010207966449437673
GATA3	IL7R	0.010206625427061094
CD52	TNFRSF25	0.010200937985264407
APOBEC3G	KLRB1	0.010200904962110858
IL2RG	CLEC2D	0.010198880260513136
PTGER4	IL22	0.010196231921685022
TAGAP	DUSP2	0.010193781425522368
SKAP1	SH2D1A	0.010188811021895195
IL2RG	LAT	0.010186096257729175
IL22	TMSB4X	0.010183408377103582
ALOX5AP	LCK	0.010183048799037545
GNLY	PTGER4	0.010173497568309934
RHOH	SH2D1A	0.01017214613943836
GNLY	TRAT1	0.010172055751594442
SKAP1	CD52	0.010171811974980008
SRGN	IKZF3	0.010168782496335519
S100A10	RGS1	0.010163844375361011
LAT	PTPN7	0.01016110216321879
HLA-DQA1	RASAL3	0.0101555186838953
CAMK4	SLC38A1	0.010147077328540966
SEPT1	CD52	0.010146171348503529
SRGN	CD82	0.010122806645476845
ZAP70	PIM2	0.010119091574889412
ALOX5AP	TNFRSF25	0.010118214684629681
CD69	TRBC2	0.010117173108901298
IL22	IKZF3	0.010116441732591082
RGS1	CD96	0.0101143889000267
GATA3	RHOH	0.010110710343164417
TRBC2	CD3D	0.010108377574677765
PTGER4	SAMSN1	0.010106441137780649
RHOH	BIRC3	0.010106401213579209
LCK	GZMM	0.010106097609123349
HLA-DRB1	HSPA8	0.010101491663378051
PGM2L1	SH2D1A	0.010100497608703678
S100A10	CD247	0.010098362720395231
HLA-DPA1	C12orf75	0.010097972697088379
CST7	APOBEC3G	0.010095473192358657
SEPT1	IL2RG	0.010076624370979757
HLA-DPA1	PTGER4	0.010063676150944684
LIME1	CD52	0.01005615597703954
SKAP1	ZFP36L2	0.010050320528745785
TNFRSF4	GNLY	0.010048598116033902
CXCR4	TUBA4A	0.010045012130672286
RARRES3	TMC8	0.010041985732379518
TRAV8-3	NBAS	0.010039610060619132
ZFP36L2	TRBC1	0.010037896189909553
IL2RG	ACTB	0.010032009899762861
BIRC3	PGM2L1	0.01003086927593567
ZAP70	TNFRSF25	0.010029692578432177
PIM2	TC2N	0.0100242041306902
RGS1	TSPAN13	0.010023868795733627
SKAP1	RASAL3	0.010022709914751422
SEPT1	SLC38A1	0.010021178872133473
IL2RG	GNLY	0.01002082545228652
HLA-DRB5	ZFP36L2	0.010019564771459209
RGS1	LY9	0.010017826052936408
CST7	SLAMF1	0.010010999030651727
SRGN	PTPN7	0.010009255652794641
ALOX5AP	EVL	0.01000400150753885
SELL	EVL	0.010003995557028812
HLA-DQA1	HSPA8	0.009999428149935888
IL7R	ITK	0.009998971006153112
S100A10	CXCR3	0.00999569626471787
HLA-DQA1	GZMM	0.009987251074219607
LAIR2	BIRC3	0.009982606555119723
LAT	ITK	0.009981486629961926
TRAV8-3	SH2D1A	0.009977956052801515
TRBC2	C12orf75	0.00997773294778475
ALOX5AP	DDIT4	0.009977207725782165
HLA-DRB5	PIM2	0.009966717966143126
TRAT1	KIAA1551	0.009966659268748564
TRAT1	ISG20	0.00996589482219891
ZFP36L2	BIRC3	0.00996440233386153
GIMAP7	CD3G	0.009963877114249743
CXCR4	CCL5	0.009952692772048048
TRBC2	TRAT1	0.009952129819161009
GATA3	CD247	0.009946059762741407
SEPT1	PTPRCAP	0.009944298541768976
SEPT1	CD3E	0.009943038078251885
HLA-DRB5	CD3G	0.009942210020756676
HSPA8	TRAV8-2	0.009940646989176622
SH2D2A	CD69	0.009940134284466228
ALOX5AP	TRAC	0.009939437248906814
ALOX5AP	PGM2L1	0.009934164856328104
CD3E	TSPAN13	0.009933793650932495
S100A4	HLA-DRB1	0.00992918803463388
CST7	SLC38A1	0.009916392636967628
CD69	ITK	0.009913466497410948
SKAP1	ITM2A	0.009912629705068293
SEPT1	TRAC	0.009908812674688017
ACTB	TCF7	0.009901172021723604
SEPT1	SKAP1	0.009896075786368475
RGS1	ALOX5AP	0.009896010136167767
CXCR4	LY9	0.009895941804392743
RHOH	ZFP36L2	0.009894812104483165
ZFP36L2	TRAT1	0.009892441956069068
CXCR4	SLC38A1	0.009887686042672227
DUSP2	C12orf75	0.009886217565316425
ZAP70	ITM2A	0.009878253460371519
SLC9A3R1	GZMA	0.009873680483785315
TRAT1	TRBC2	0.009870946611153609
CD2	RHOH	0.009868624938365092
CD3E	HLA-DRB1	0.009866306076188736
ALOX5AP	KIAA1551	0.009859034196676586
TRAV8-3	GZMA	0.009858633617291302
SRGN	TC2N	0.009852753105658037
GNLY	SIT1	0.009852166068196139
