Gene1	Gene2	corVal	pValue
ITM2A	CD69	0.0295878489904272	0.00596307061462554
CD69	ITM2A	0.0295878489904269	0.00596307061462602
GNLY	PTPN7	0.0295789965785235	0.00597806499382652
PTPN7	GNLY	0.0295789965785234	0.00597806499382664
ZAP70	LCK	0.0295644488297679	0.00600278003058474
LCK	ZAP70	0.0295644488297679	0.00600278003058476
TSPAN13	SH2D1A	0.0295478836642185	0.00603103448636926
SH2D1A	TSPAN13	0.0295478836642185	0.00603103448636932
PTGER4	SH2D1A	0.0295421835300854	0.00604078461507921
SH2D1A	PTGER4	0.0295421835300854	0.00604078461507929
ITK	ZFP36L2	0.0295063187732317	0.00610245795845479
ZFP36L2	ITK	0.0295063187732317	0.00610245795845487
LIME1	TMSB10	0.0295022458475004	0.00610949752882604
TMSB10	LIME1	0.0295022458475003	0.00610949752882617
CD96	TRAT1	0.0294930178652151	0.00612547406500649
TRAT1	CD96	0.0294930178652151	0.0061254740650066
SLAMF1	TRAV8-2	0.0294786351812579	0.00615045002925093
TRAV8-2	SLAMF1	0.0294786351812578	0.00615045002925103
APOBEC3G	TMSB4X	0.0294291814801303	0.006237029057394
TMSB4X	APOBEC3G	0.0294291814801303	0.00623702905739402
CD28	TC2N	0.0293908785524728	0.00630483853665799
TC2N	CD28	0.0293908785524727	0.00630483853665801
SLC38A1	CD247	0.0293549629806893	0.00636902351639653
CD247	SLC38A1	0.0293549629806891	0.0063690235163968
CD82	SKAP1	0.0293442961701116	0.00638819915796604
SKAP1	CD82	0.0293442961701115	0.00638819915796624
LAIR2	TRBC1	0.029330852370235	0.00641244094900348
TRBC1	LAIR2	0.0293308523702349	0.00641244094900367
CD3G	SLC38A1	0.0292954242702814	0.00647672160515912
SLC38A1	CD3G	0.0292954242702814	0.00647672160515917
CD28	SIT1	0.0292729271431352	0.00651784061149481
SIT1	CD28	0.0292729271431352	0.00651784061149481
CD3G	TRBC2	0.0292382163565683	0.00658174372824913
TRBC2	CD3G	0.0292382163565682	0.0065817437282492
SH2D1A	BATF	0.0292221700281665	0.00661147523096815
BATF	SH2D1A	0.0292221700281665	0.00661147523096822
C12orf75	IL2RG	0.0292021509419542	0.00664873693067126
IL2RG	C12orf75	0.0292021509419541	0.00664873693067134
RASAL3	SH2D1A	0.0291680351590911	0.00671267210576393
SH2D1A	RASAL3	0.029168035159091	0.006712672105764
TSPAN13	GZMM	0.029168034440057	0.0067126734590831
GZMM	TSPAN13	0.0291680344400568	0.00671267345908348
SLAMF1	CD69	0.0291559595384648	0.00673543466123618
CD69	SLAMF1	0.0291559595384647	0.00673543466123637
PTPRCAP	SKAP1	0.0291354706544345	0.00677421496260314
SKAP1	PTPRCAP	0.0291354706544343	0.00677421496260343
SEPT1	ITM2A	0.0291342755765256	0.00677648312468488
ITM2A	SEPT1	0.0291342755765253	0.00677648312468546
SH2D2A	CD3D	0.0291255849442294	0.00679299778310752
CD3D	SH2D2A	0.0291255849442292	0.00679299778310784
SKAP1	SIT1	0.0291003312901505	0.00684119227960001
SIT1	SKAP1	0.0291003312901504	0.00684119227960019
SLC38A1	ZFP36L2	0.0290897996111471	0.00686138171459059
ZFP36L2	SLC38A1	0.0290897996111471	0.00686138171459064
GATA3	TAGAP	0.0290834680868994	0.00687354511649707
TAGAP	GATA3	0.0290834680868993	0.00687354511649716
PIM2	GATA3	0.0290718768853715	0.00689586300806533
GATA3	PIM2	0.0290718768853714	0.00689586300806557
GZMM	CD247	0.0289278221813957	0.00717870989491271
CD247	GZMM	0.0289278221813956	0.0071787098949128
TIGIT	TRAV8-2	0.0288508789893945	0.00733401284272442
TRAV8-2	TIGIT	0.0288508789893944	0.00733401284272461
TNFRSF18	LAT	0.0288319042544772	0.00737277195773054
LAT	TNFRSF18	0.0288319042544772	0.00737277195773065
PIM2	IL2RG	0.0288016634351994	0.00743492378882308
IL2RG	PIM2	0.0288016634351993	0.00743492378882323
CAMK4	PIM2	0.0287984050989535	0.0074416483790214
PIM2	CAMK4	0.0287984050989535	0.00744164837902142
IL32	IL22	0.0286858088577735	0.00767740237065181
IL22	IL32	0.028685808857773	0.00767740237065291
ITM2A	CCL5	0.0286649608006004	0.00772178120064301
CCL5	ITM2A	0.0286649608006002	0.00772178120064336
CD2	GZMA	0.0285773703449009	0.00791075505137206
GZMA	CD2	0.0285773703449009	0.00791075505137217
TSPAN13	S100A10	0.0285690757098673	0.00792886340318542
S100A10	TSPAN13	0.0285690757098671	0.0079288634031858
IL2RG	TNFRSF18	0.0285690535136708	0.00792891191035145
TNFRSF18	IL2RG	0.0285690535136708	0.0079289119103515
CD3D	CD96	0.0285524686717453	0.007965230489234
CD96	CD3D	0.0285524686717452	0.00796523048923407
TRBC1	KLRB1	0.0285391431256964	0.00799451949053521
KLRB1	TRBC1	0.0285391431256964	0.00799451949053526
LCK	PTPN7	0.0285168507582606	0.00804373282561898
PTPN7	LCK	0.0285168507582605	0.00804373282561926
SLC9A3R1	ZAP70	0.0284764327193055	0.00813365299715794
ZAP70	SLC9A3R1	0.0284764327193054	0.00813365299715824
PTPRCAP	DDIT4	0.0284624058384652	0.00816506898831162
DDIT4	PTPRCAP	0.0284624058384652	0.00816506898831179
SEPT1	TC2N	0.0284034015274206	0.00829841324960603
TC2N	SEPT1	0.0284034015274205	0.00829841324960611
TRAT1	ZFP36L2	0.0283768750709276	0.00835899277187052
ZFP36L2	TRAT1	0.0283768750709276	0.00835899277187056
CXCR4	CD74	0.0283630856143093	0.00839064028971789
CD74	CXCR4	0.0283630856143092	0.00839064028971827
LIME1	S100A4	0.0283244829757792	0.008479805966969
S100A4	LIME1	0.0283244829757792	0.00847980596696908
PGM2L1	BIRC3	0.0283032374661606	0.00852924015409861
BIRC3	PGM2L1	0.0283032374661605	0.00852924015409885
GATA3	S100A10	0.0283029262439052	0.00852996621864187
S100A10	GATA3	0.0283029262439051	0.00852996621864198
CLEC2D	IL7R	0.0282965340870786	0.00854489099843782
IL7R	CLEC2D	0.0282965340870786	0.00854489099843785
CD40LG	SLAMF1	0.0282653290920315	0.00861808589174547
SLAMF1	CD40LG	0.0282653290920314	0.00861808589174558
CD52	HLA-DRB5	0.028264324100593	0.00862045250049082
HLA-DRB5	CD52	0.0282643241005927	0.00862045250049139
IL32	ALOX5AP	0.0282600691810381	0.00863047865405837
ALOX5AP	IL32	0.028260069181038	0.00863047865405879
S100A4	TRAV8-2	0.0282176623872439	0.00873097561692382
TRAV8-2	S100A4	0.0282176623872439	0.0087309756169239
APOBEC3G	SLC9A3R1	0.0281529025792424	0.00888646360507061
SLC9A3R1	APOBEC3G	0.0281529025792424	0.00888646360507078
PGM2L1	ZAP70	0.0280953674205666	0.00902667485104611
ZAP70	PGM2L1	0.0280953674205666	0.00902667485104619
TNFRSF25	TOX	0.0280868133285452	0.00904768867972819
TOX	TNFRSF25	0.0280868133285451	0.00904768867972838
PIM2	CXCR3	0.0280789060915711	0.00906715228696057
CXCR3	PIM2	0.028078906091571	0.00906715228696075
IL2RG	TRAC	0.0280782721961532	0.00906871423308684
TRAC	IL2RG	0.0280782721961531	0.00906871423308709
RHOH	TIGIT	0.0280518320626008	0.00913407820390876
TIGIT	RHOH	0.0280518320626008	0.00913407820390885
GATA3	SLC9A3R1	0.0280455748584581	0.00914960834580111
SLC9A3R1	GATA3	0.028045574858458	0.00914960834580139
TMSB4X	TC2N	0.028035547475472	0.00917454507379281
TC2N	TMSB4X	0.0280355474754719	0.00917454507379301
TRBC2	GZMM	0.0280276235284651	0.00919429372775922
GZMM	TRBC2	0.028027623528465	0.0091942937277593
TNFRSF4	TMSB10	0.0280176940128522	0.00921909435657536
TMSB10	TNFRSF4	0.0280176940128522	0.00921909435657536
SRGN	CD247	0.0280156175947899	0.00922428809884705
CD247	SRGN	0.0280156175947899	0.00922428809884725
TC2N	TRBV4-1	0.0280027757778047	0.00925646736662624
TRBV4-1	TC2N	0.0280027757778046	0.00925646736662647
CD40LG	ZAP70	0.0279731057090145	0.00933119852138996
ZAP70	CD40LG	0.0279731057090143	0.00933119852139043
ITK	SH2D1A	0.0279715014986134	0.00933525440219956
SH2D1A	ITK	0.0279715014986131	0.00933525440220016
EVL	TRAC	0.0279349470029184	0.00942810131333929
TRAC	EVL	0.0279349470029184	0.00942810131333935
CD69	SELL	0.0279127348457379	0.00948492070278715
SELL	CD69	0.0279127348457379	0.00948492070278718
EVL	CD69	0.02788099357644	0.00956664578736
CD69	EVL	0.0278809935764399	0.00956664578736021
SH2D2A	PIM2	0.0278572182018624	0.00962827148594388
PIM2	SH2D2A	0.0278572182018624	0.00962827148594398
ALOX5AP	TUBA4A	0.027855928391106	0.00963162476783518
TUBA4A	ALOX5AP	0.027855928391106	0.00963162476783521
DDIT4	GNLY	0.0278511948601601	0.00964394004082094
GNLY	DDIT4	0.02785119486016	0.00964394004082115
CD3G	CD40LG	0.0278501551992124	0.00964664681588021
CD40LG	CD3G	0.0278501551992123	0.00964664681588031
CD40LG	LY9	0.0278440250125007	0.00966262063377426
LY9	CD40LG	0.0278440250125006	0.00966262063377467
ZAP70	GATA3	0.0278330589814789	0.00969125433552077
GATA3	ZAP70	0.0278330589814788	0.00969125433552083
TRAT1	GIMAP7	0.0278147129265527	0.00973932733544726
GIMAP7	TRAT1	0.0278147129265527	0.00973932733544734
CD2	DUSP2	0.0277933965206611	0.00979545048312858
DUSP2	CD2	0.027793396520661	0.00979545048312888
CD247	KLRB1	0.0277288806585122	0.00996707174288674
KLRB1	CD247	0.0277288806585121	0.00996707174288711
CD96	APOBEC3G	0.027714511214571	0.0100056591995772
APOBEC3G	CD96	0.027714511214571	0.0100056591995774
GZMM	TRAV8-2	0.0277064401663046	0.0100273913511188
TRAV8-2	GZMM	0.0277064401663045	0.0100273913511192
TMC8	SKAP1	0.0277059111783532	0.0100288171737575
SKAP1	TMC8	0.0277059111783531	0.0100288171737577
CD82	PGM2L1	0.027669637200596	0.0101270209480938
PGM2L1	CD82	0.027669637200596	0.0101270209480939
ITK	RASAL3	0.0276464723275992	0.0101901817626417
RASAL3	ITK	0.0276464723275991	0.0101901817626418
CAMK4	LY9	0.0276069079965027	0.0102988681654906
LY9	CAMK4	0.0276069079965027	0.0102988681654907
LAIR2	RASAL3	0.027598218563426	0.010322876448963
RASAL3	LAIR2	0.0275982185634259	0.0103228764489632
TNFRSF18	HLA-DRB5	0.0275686555742493	0.0104049302413014
HLA-DRB5	TNFRSF18	0.0275686555742493	0.0104049302413015
GATA3	HSPA8	0.0275621360475988	0.0104231034674397
HSPA8	GATA3	0.0275621360475988	0.0104231034674398
ITM2A	CLEC2D	0.0275217399222109	0.01053633879753
CLEC2D	ITM2A	0.0275217399222108	0.0105363387975304
TRAV8-3	CD3D	0.0274766059121683	0.0106641479386605
CD3D	TRAV8-3	0.0274766059121683	0.0106641479386606
SYTL1	HSPA8	0.0274717707372997	0.0106779214563367
HSPA8	SYTL1	0.0274717707372997	0.0106779214563368
CLEC2D	CD3E	0.0274296786129021	0.0107984951292588
CD3E	CLEC2D	0.027429678612902	0.010798495129259
TRAT1	SIT1	0.0273992712271696	0.0108863489664239
SIT1	TRAT1	0.0273992712271696	0.0108863489664239
TNFRSF18	CD40LG	0.0273977669078523	0.0108907117278574
CD40LG	TNFRSF18	0.0273977669078523	0.0108907117278576
GNLY	APOBEC3G	0.0273395629127104	0.0110607098578356
APOBEC3G	GNLY	0.0273395629127103	0.0110607098578358
TNFRSF25	IL7R	0.0273032745278324	0.0111678874840263
IL7R	TNFRSF25	0.0273032745278323	0.0111678874840263
KLRB1	TNFRSF25	0.0272867501215923	0.0112169971308482
TNFRSF25	KLRB1	0.0272867501215923	0.0112169971308483
C12orf75	LAIR2	0.02728483544646	0.0112226998205719
LAIR2	C12orf75	0.0272848354464599	0.0112226998205721
TRBV4-1	NBAS	0.0272636725418514	0.0112859033348508
NBAS	TRBV4-1	0.0272636725418513	0.011285903334851
NBAS	PGM2L1	0.0272578336534751	0.0113033968417075
PGM2L1	NBAS	0.027257833653475	0.0113033968417077
BATF	CD96	0.0272429825803792	0.0113479996804587
CD96	BATF	0.0272429825803791	0.0113479996804589
RHOH	GZMM	0.0272335292454643	0.0113764725788055
GZMM	RHOH	0.0272335292454641	0.0113764725788061
HLA-DPA1	CCL5	0.0272307101407886	0.0113849758247354
CCL5	HLA-DPA1	0.0272307101407886	0.0113849758247356
NBAS	ITK	0.0272069306330478	0.0114569265624612
ITK	NBAS	0.0272069306330478	0.0114569265624612
S100A4	CAMK4	0.0272030688441993	0.0114686493630861
CAMK4	S100A4	0.0272030688441993	0.0114686493630861
LCK	CD40LG	0.0271751715115172	0.0115536508283028
CD40LG	LCK	0.027175171511517	0.0115536508283034
LIME1	SKAP1	0.027158677600803	0.0116041692801676
SKAP1	LIME1	0.027158677600803	0.0116041692801676
SIT1	CD40LG	0.0271335465220288	0.011681518904661
CD40LG	SIT1	0.0271335465220286	0.0116815189046616
SLC9A3R1	IL2RG	0.0271191304308568	0.011726095538914
IL2RG	SLC9A3R1	0.0271191304308568	0.011726095538914
TUBA4A	HLA-DRB5	0.0271035447864945	0.0117744582584773
HLA-DRB5	TUBA4A	0.0271035447864945	0.0117744582584774
RGS1	TIGIT	0.0271001683283235	0.0117849587900883
TIGIT	RGS1	0.0271001683283235	0.0117849587900883
TIGIT	LTB	0.0270731902575576	0.0118691572435535
LTB	TIGIT	0.0270731902575574	0.0118691572435541
CD96	TRAC	0.0270478934109696	0.0119485926803721
TRAC	CD96	0.0270478934109695	0.0119485926803722
ALOX5AP	CAMK4	0.0270277348655775	0.0120122301987861
CAMK4	ALOX5AP	0.0270277348655775	0.0120122301987863
SELL	ZAP70	0.0270180452170718	0.0120429257336716
ZAP70	SELL	0.0270180452170718	0.0120429257336717
SH2D1A	SRGN	0.0269833039810265	0.0121535536175744
SRGN	SH2D1A	0.0269833039810264	0.0121535536175745
LAIR2	CD82	0.0269802951662146	0.012163176940918
CD82	LAIR2	0.0269802951662145	0.0121631769409183
TOX	DUSP2	0.0269563601774274	0.0122399708280035
DUSP2	TOX	0.0269563601774273	0.0122399708280036
GATA3	TRAV8-3	0.0269287551377125	0.012329072928514
TRAV8-3	GATA3	0.0269287551377124	0.0123290729285144
TNFRSF25	TCF7	0.026895781941867	0.012436254634749
TCF7	TNFRSF25	0.0268957819418668	0.0124362546347497
RARRES3	CD96	0.0268780898070579	0.012494103610635
CD96	RARRES3	0.0268780898070578	0.0124941036106351
GZMM	SH2D2A	0.0268603659318697	0.0125522951292695
SH2D2A	GZMM	0.0268603659318696	0.0125522951292698
SLC38A1	CXCR4	0.0268566460304277	0.0125645388314283
CXCR4	SLC38A1	0.0268566460304277	0.0125645388314284
ZFP36L2	PTGER4	0.0268533753069561	0.0125753128399549
PTGER4	ZFP36L2	0.0268533753069561	0.012575312839955
CD74	LY9	0.0267972041206542	0.0127616254714243
LY9	CD74	0.0267972041206542	0.0127616254714244
CD2	RHOH	0.0267867812836666	0.0127964640924686
RHOH	CD2	0.0267867812836665	0.012796464092469
DUSP2	SH2D1A	0.0267863269984991	0.0127979844651549
SH2D1A	DUSP2	0.026786326998499	0.012797984465155
SIT1	GZMM	0.0267648869434664	0.0128699206878957
GZMM	SIT1	0.0267648869434664	0.0128699206878957
TNFRSF18	CST7	0.0267586280037997	0.01289098818626
CST7	TNFRSF18	0.0267586280037997	0.0128909881862601
TRAV8-3	ACTB	0.0267398757528298	0.0129542907204021
ACTB	TRAV8-3	0.0267398757528298	0.0129542907204022
EVL	CD96	0.0267142918442064	0.0130410984658505
CD96	EVL	0.0267142918442064	0.0130410984658506
CD40LG	RGS1	0.0267080064034436	0.0130625039012559
RGS1	CD40LG	0.0267080064034436	0.013062503901256
CLEC2D	TRBC1	0.0267042996638236	0.0130751419778854
TRBC1	CLEC2D	0.0267042996638235	0.0130751419778858
ITK	BATF	0.026691119630378	0.0131201667309848
BATF	ITK	0.0266911196303779	0.0131201667309848
SLC38A1	DUSP2	0.0266830693313425	0.0131477350140675
DUSP2	SLC38A1	0.0266830693313425	0.0131477350140675
TMC8	IKZF3	0.0266799328316152	0.013158489826744
IKZF3	TMC8	0.0266799328316152	0.0131584898267443
TOX	LAT	0.0266751907139818	0.0131747649470656
LAT	TOX	0.0266751907139818	0.0131747649470656
ACTB	GZMM	0.0266405416175537	0.0132942229278381
GZMM	ACTB	0.0266405416175537	0.0132942229278381
ALOX5AP	ACTB	0.026610896793847	0.0133971867944506
ACTB	ALOX5AP	0.0266108967938467	0.0133971867944514
CD3E	GATA3	0.0265765571325769	0.0135173373751172
GATA3	CD3E	0.0265765571325767	0.0135173373751178
SLC38A1	TIGIT	0.0265482371394093	0.0136171410455884
TIGIT	SLC38A1	0.0265482371394092	0.0136171410455888
TOX	PIM2	0.0265382572646848	0.0136524663137741
PIM2	TOX	0.0265382572646847	0.0136524663137744
NBAS	CD40LG	0.0265184362521179	0.0137228658440039
CD40LG	NBAS	0.0265184362521177	0.0137228658440045
LIME1	TRBC1	0.0265101614708551	0.0137523506224874
TRBC1	LIME1	0.0265101614708549	0.0137523506224879
IKZF3	CD2	0.0265099367967207	0.0137531519629007
CD2	IKZF3	0.0265099367967207	0.0137531519629008
TC2N	KIAA1551	0.026508923704738	0.0137567658484637
KIAA1551	TC2N	0.026508923704738	0.0137567658484638
GNLY	TRAV8-3	0.026485885591204	0.0138391736857043
TRAV8-3	GNLY	0.0264858855912038	0.013839173685705
CD40LG	PTGER4	0.0264709471909802	0.0138928412989887
PTGER4	CD40LG	0.0264709471909802	0.0138928412989888
TAGAP	IKZF3	0.0264152732676753	0.0140944767999122
IKZF3	TAGAP	0.0264152732676753	0.0140944767999124
HLA-DRB1	GIMAP7	0.0263511062703068	0.0143300712436872
GIMAP7	HLA-DRB1	0.0263511062703062	0.0143300712436894
GNLY	PIM2	0.0263049768655754	0.0145015783778192
PIM2	GNLY	0.0263049768655752	0.0145015783778197
CD74	TOX	0.0263033650506632	0.0145076036189246
TOX	CD74	0.0263033650506632	0.0145076036189247
GIMAP7	TC2N	0.0262969929365732	0.0145314452917054
TC2N	GIMAP7	0.0262969929365731	0.0145314452917058
SH2D1A	RGS1	0.026282742994097	0.0145848873942705
RGS1	SH2D1A	0.026282742994097	0.0145848873942709
DDIT4	SRGN	0.0262668521204862	0.0146446877985611
SRGN	DDIT4	0.0262668521204862	0.0146446877985611
TUBA4A	CD82	0.0262632593195536	0.0146582381128593
CD82	TUBA4A	0.0262632593195536	0.0146582381128595
PTPN7	ZAP70	0.0262542201135656	0.0146923785281022
ZAP70	PTPN7	0.0262542201135655	0.0146923785281023
HLA-DPA1	TMSB10	0.0262455262727566	0.0147252806165672
TMSB10	HLA-DPA1	0.0262455262727562	0.0147252806165684
PIM2	GZMA	0.0262382021138525	0.0147530494785717
GZMA	PIM2	0.0262382021138525	0.0147530494785717
CD2	CD52	0.0262206973398835	0.0148196041996766
CD52	CD2	0.0262206973398835	0.0148196041996769
TMSB4X	GIMAP7	0.0262096855522305	0.0148616074251873
GIMAP7	TMSB4X	0.0262096855522305	0.0148616074251874
EVL	LIME1	0.0261813926561503	0.0149700087783169
LIME1	EVL	0.0261813926561499	0.0149700087783184
TNFRSF25	S100A10	0.0261708011521795	0.0150107678494539
S100A10	TNFRSF25	0.0261708011521795	0.0150107678494542
PTGER4	CAMK4	0.0261459679421185	0.0151067164413297
CAMK4	PTGER4	0.0261459679421185	0.0151067164413297
SEPT1	IL32	0.0261312053231811	0.0151640106716163
IL32	SEPT1	0.0261312053231809	0.015164010671617
RARRES3	GATA3	0.026117271439721	0.0152182639744372
GATA3	RARRES3	0.026117271439721	0.0152182639744372
CD247	LAT	0.0260563876601812	0.0154573321735281
LAT	CD247	0.0260563876601812	0.0154573321735281
TRAC	TMSB4X	0.0260495232414093	0.0154844924387738
TMSB4X	TRAC	0.0260495232414093	0.015484492438774
LY9	TIGIT	0.0260293593589163	0.0155645173354684
TIGIT	LY9	0.0260293593589162	0.0155645173354689
PTPN7	NBAS	0.0260066333793821	0.0156551464243651
NBAS	PTPN7	0.0260066333793821	0.0156551464243652
TRAC	TCF7	0.0259782847230726	0.015768848657514
TCF7	TRAC	0.0259782847230725	0.0157688486575143
HLA-DQA1	TCF7	0.025955908956495	0.0158591067183254
TCF7	HLA-DQA1	0.025955908956495	0.0158591067183256
PTGER4	DDIT4	0.0259537304597688	0.0158679184298154
DDIT4	PTGER4	0.0259537304597686	0.0158679184298162
ITK	TIGIT	0.025931702604349	0.015957260106062
TIGIT	ITK	0.0259317026043489	0.0159572601060621
RHOH	SH2D1A	0.0258956698862979	0.0161043568860343
SH2D1A	RHOH	0.0258956698862977	0.016104356886035
HLA-DQA1	IL22	0.0258774778778472	0.0161790740385031
IL22	HLA-DQA1	0.0258774778778471	0.0161790740385036
ISG20	TUBA4A	0.0258725708609131	0.0161992799434854
TUBA4A	ISG20	0.0258725708609131	0.0161992799434855
GATA3	ITK	0.0258718353767675	0.0162023103987693
ITK	GATA3	0.0258718353767674	0.0162023103987695
BIRC3	TNFRSF25	0.0258643738939618	0.0162330825244215
TNFRSF25	BIRC3	0.0258643738939617	0.0162330825244217
IL2RG	CD40LG	0.0258631780988255	0.0162380189104326
CD40LG	IL2RG	0.0258631780988254	0.016238018910433
TMC8	RASAL3	0.0258403895898755	0.0163323450109428
RASAL3	TMC8	0.0258403895898755	0.016332345010943
SH2D2A	PTGER4	0.0258329808006555	0.0163631149533562
PTGER4	SH2D2A	0.0258329808006555	0.0163631149533563
LCK	CD96	0.0258110230171176	0.0164546086111474
CD96	LCK	0.0258110230171175	0.0164546086111476
ITM2A	TUBA4A	0.0257426278786977	0.016742483046626
TUBA4A	ITM2A	0.0257426278786977	0.0167424830466263
LIME1	APOBEC3G	0.0257272955844872	0.0168076198635561
APOBEC3G	LIME1	0.0257272955844871	0.0168076198635565
TUBA4A	LY9	0.0257256522727499	0.0168146143921505
LY9	TUBA4A	0.0257256522727499	0.0168146143921506
HLA-DRB5	C12orf75	0.0257219442890343	0.016830406297313
C12orf75	HLA-DRB5	0.0257219442890342	0.0168304062973134
HLA-DQA1	RGS1	0.0256978592854075	0.0169332989734595
RGS1	HLA-DQA1	0.0256978592854073	0.0169332989734604
GZMA	SH2D2A	0.0256801710646391	0.0170092153212289
SH2D2A	GZMA	0.025680171064639	0.0170092153212291
HLA-DRB1	DDIT4	0.0256550321626793	0.0171176230887828
DDIT4	HLA-DRB1	0.0256550321626792	0.0171176230887832
TOX	CD2	0.0256512076950395	0.0171341685408464
CD2	TOX	0.0256512076950393	0.0171341685408469
SEPT1	NBAS	0.0256198677538038	0.0172702810158618
NBAS	SEPT1	0.0256198677538038	0.0172702810158618
SKAP1	GNLY	0.0255924708619889	0.017390044249732
GNLY	SKAP1	0.0255924708619884	0.0173900442497342
ZAP70	CD3D	0.0255906831401655	0.0173978843731211
CD3D	ZAP70	0.0255906831401654	0.0173978843731218
APOBEC3G	SRGN	0.0255802645971563	0.0174436369817099
SRGN	APOBEC3G	0.0255802645971563	0.0174436369817099
TMSB10	CD52	0.0255722385052687	0.0174789551320277
CD52	TMSB10	0.0255722385052685	0.017478955132029
CD28	LCK	0.0255610514760053	0.0175282872950188
LCK	CD28	0.0255610514760052	0.0175282872950191
CXCR4	PTGER4	0.0255252636981904	0.0176869235831954
PTGER4	CXCR4	0.0255252636981903	0.0176869235831958
TNFRSF25	CAMK4	0.0254623668210791	0.0179687762820112
CAMK4	TNFRSF25	0.025462366821079	0.0179687762820115
TUBA4A	TMC8	0.0254390131967167	0.0180744253567481
TMC8	TUBA4A	0.0254390131967166	0.0180744253567482
HLA-DPA1	C12orf75	0.0254372122943337	0.0180825949732858
C12orf75	HLA-DPA1	0.0254372122943336	0.0180825949732862
HLA-DQA1	ALOX5AP	0.0254320851673	0.0181058713900588
ALOX5AP	HLA-DQA1	0.0254320851672998	0.0181058713900598
IL2RG	S100A10	0.0253906245480807	0.0182950624172476
